site,Date.dd.mm.yyyy.,REFR.440.,REFR.676.,REFR.869.,REFR.1020.,REFI.440.,REFI.676.,REFI.869.,REFI.1020.,SSA676.T,SSA869.T,SSA1020.T,ASYM440.T,ASYM676.T,ASYM869.T,VolCon.F,VolMedianRad.F,StdDev.F,VolCon.C,VolMedianRad.C,StdDev.C,X.sphericity,SSA440.T,ASYM1020.T,X0.05,X0.065604,X0.086077,X0.112939,X0.148184,X0.194429,X0.255105,X0.334716,X0.439173,X0.576227,X0.756052,X0.991996,X1.301571,X1.707757,X2.240702,X2.939966,X3.857452,X5.06126,X6.640745,X8.713145,X11.432287,X15,RadiativeForcing.BOA.,RadiativeForcing.TOA.,ForcingEfficiency.BOA.,ForcingEfficiency.TOA.,sky_error,AOT_1020,AOT_870,AOT_675,AOT_440,Water.cm.
Kanpur,2012/11/27,1.5083,1.5289,1.5498,1.5542,0.032234,0.031283,0.033697,0.037809,0.7842,0.7518,0.7172,0.686825,0.62738,0.606395,0.052,0.164,0.518,0.085,3.074,0.624,98.201333,0.815,0.605657,0.000966,0.006946,0.023047,0.038425,0.040125,0.03189,0.022242,0.014892,0.01016,0.008335,0.008907,0.011749,0.017048,0.025789,0.038623,0.054039,0.060864,0.049104,0.027364,0.011214,0.003576,0.000903,-95.14369,-8.91976,-250.76897,-23.50969,2.034639,0.178378,0.213443,0.288619,0.496984,0.925419
Kanpur,2012/11/28,1.4464,1.4892,1.5127,1.5184,0.023403,0.019071,0.02007,0.023894,0.8263,0.8028,0.7657,0.700621,0.627069,0.607673,0.072,0.16,0.497,0.12,3.06,0.639,98.559523,0.8311,0.611221,0.001302,0.007482,0.029025,0.060985,0.064104,0.041446,0.024775,0.017117,0.013019,0.011153,0.012351,0.018448,0.029179,0.038984,0.049633,0.067096,0.083071,0.072668,0.040927,0.016437,0.005024,0.001172,-88.17456,-14.13585,-195.38248,-31.32307,1.792413,0.218052,0.25827,0.348128,0.58946,0.965875
Kanpur,2012/11/28,1.4586,1.5003,1.5372,1.5372,0.028031,0.023086,0.025379,0.025009,0.8111,0.7767,0.761,0.684879,0.605088,0.57774,0.103,0.16,0.543,0.131,3.416,0.574,97.076142,0.8196,0.580249,0.001456,0.012214,0.048956,0.089832,0.086016,0.055153,0.031602,0.02156,0.015738,0.011884,0.011447,0.014943,0.023427,0.037506,0.056258,0.080302,0.096037,0.084327,0.051775,0.022691,0.007153,0.001609,-156.4544,-10.87896,-259.12412,-18.01804,2.209689,0.267526,0.33472,0.453163,0.807185,1.018189
Kanpur,2012/11/28,1.4886,1.5237,1.5498,1.5551,0.02799,0.024922,0.026231,0.030782,0.7984,0.771,0.7402,0.692379,0.628224,0.609382,0.064,0.161,0.514,0.125,3.127,0.639,98.202615,0.818,0.613055,0.001176,0.008447,0.028976,0.050185,0.051617,0.038226,0.024947,0.016144,0.011608,0.01112,0.013739,0.018578,0.025939,0.037593,0.053765,0.073508,0.085244,0.074721,0.046276,0.019896,0.005693,0.001046,-108.22863,-11.22382,-236.47028,-24.52309,2.274966,0.225794,0.265931,0.353479,0.594045,0.981246
Kanpur,2012/11/29,1.4922,1.5172,1.5268,1.5248,0.022374,0.019722,0.020868,0.024132,0.8429,0.8176,0.7832,0.699867,0.639614,0.617298,0.072,0.175,0.514,0.113,2.803,0.625,98.099223,0.8527,0.614207,0.001451,0.007623,0.02489,0.045577,0.055068,0.048944,0.035843,0.025477,0.015979,0.011256,0.012588,0.021214,0.033717,0.04028,0.05073,0.071046,0.082152,0.05712,0.026058,0.010502,0.003723,0.001,-93.0959,-17.29458,-175.50614,-32.60407,1.33857,0.244168,0.29592,0.408628,0.683173,1.123531
Kanpur,2012/11/29,1.4909,1.5247,1.5442,1.5444,0.02804,0.024186,0.025047,0.027709,0.8189,0.7939,0.7663,0.694289,0.626739,0.60273,0.083,0.169,0.511,0.12,2.903,0.645,96.567524,0.8278,0.600706,0.00174,0.008418,0.030984,0.061696,0.065977,0.051077,0.035657,0.026081,0.017164,0.012498,0.013634,0.021443,0.032755,0.041926,0.053847,0.071854,0.080487,0.063729,0.035024,0.014791,0.005121,0.001461,-136.94163,-14.35633,-232.83729,-24.40958,1.394877,0.271459,0.330349,0.452465,0.761998,1.149424
Kanpur,2012/11/29,1.494,1.5244,1.5362,1.5335,0.025752,0.022523,0.023042,0.025505,0.8278,0.8047,0.7738,0.694739,0.632017,0.611533,0.077,0.17,0.52,0.121,2.977,0.654,98.324833,0.8344,0.610962,0.001565,0.008779,0.030204,0.054014,0.058175,0.048324,0.035764,0.02539,0.016382,0.012774,0.014408,0.021145,0.031092,0.040492,0.050089,0.067743,0.082632,0.069633,0.038877,0.016408,0.005486,0.001409,-115.71573,-16.45317,-207.59881,-29.51767,1.639661,0.256912,0.312135,0.430202,0.719187,1.150048
Kanpur,2012/11/29,1.4545,1.5009,1.533,1.5291,0.024914,0.02072,0.022359,0.02254,0.8153,0.7869,0.7699,0.698087,0.621811,0.599563,0.071,0.157,0.485,0.132,3.209,0.628,98.175713,0.823,0.606871,0.001272,0.007685,0.028993,0.060677,0.066206,0.042215,0.022975,0.014939,0.011453,0.010167,0.011582,0.017572,0.028862,0.041113,0.05241,0.072279,0.092497,0.085212,0.051318,0.020797,0.005912,0.001188,-100.05039,-13.79519,-217.89371,-30.04372,2.027018,0.217752,0.265756,0.353793,0.600348,1.227404
Kanpur,2012/11/30,1.4962,1.5311,1.5492,1.5488,0.024606,0.021293,0.021111,0.023647,0.8402,0.8226,0.7929,0.699283,0.627296,0.599645,0.131,0.173,0.491,0.193,2.924,0.622,82.736922,0.8466,0.595964,0.00258,0.010312,0.039138,0.090507,0.112275,0.093483,0.059454,0.039914,0.026319,0.019472,0.020861,0.030883,0.045825,0.062761,0.091208,0.12889,0.139288,0.100059,0.050361,0.020588,0.007566,0.002615,-182.23228,-22.83584,-188.60646,-23.6346,1.513612,0.434882,0.533361,0.741155,1.250707,1.563154
Kanpur,2012/11/30,1.4828,1.5197,1.5432,1.5425,0.026345,0.023061,0.024416,0.026238,0.8279,0.8002,0.7727,0.702536,0.627666,0.596593,0.14,0.172,0.485,0.205,3.004,0.633,97.977791,0.8359,0.591489,0.002564,0.011324,0.041374,0.096201,0.122019,0.099725,0.06489,0.04262,0.026227,0.019352,0.023099,0.03575,0.049065,0.060262,0.082234,0.123897,0.153925,0.121393,0.061593,0.023917,0.007566,0.001888,-220.13708,-14.36512,-218.85761,-14.28162,1.793328,0.455636,0.561345,0.771716,1.302338,1.576232
Kanpur,2012/11/30,1.5464,1.5452,1.5616,1.5522,0.035167,0.03255,0.03499,0.036255,0.8004,0.768,0.7415,0.69463,0.638168,0.606283,0.123,0.181,0.493,0.193,3.128,0.632,98.772584,0.8211,0.599236,0.00264,0.01188,0.033687,0.064089,0.091815,0.099081,0.073176,0.041814,0.023742,0.019146,0.022284,0.028991,0.038616,0.052433,0.074032,0.111074,0.145613,0.127516,0.066307,0.023481,0.007075,0.002034,-240.24772,-3.40165,-236.22468,-3.34468,1.86047,0.44363,0.555288,0.764239,1.313135,1.523528
Kanpur,2012/11/30,1.4663,1.5181,1.5555,1.557,0.028563,0.023627,0.025564,0.027321,0.8225,0.7902,0.7638,0.700925,0.604633,0.563021,0.12,0.164,0.439,0.159,3.103,0.652,97.855968,0.8289,0.556832,0.001738,0.007898,0.031517,0.088478,0.130467,0.093542,0.04319,0.022468,0.015592,0.014695,0.018746,0.027161,0.036086,0.045543,0.062598,0.090304,0.110842,0.096621,0.057546,0.024559,0.007768,0.001833,-191.35762,-14.49397,-234.08308,-17.73012,2.375116,0.357944,0.448287,0.618749,1.074538,1.536953
Kanpur,2012/12/2,1.4844,1.5082,1.5245,1.5253,0.032485,0.031217,0.035218,0.041071,0.8024,0.7608,0.7104,0.697379,0.621754,0.585751,0.062,0.179,0.539,0.054,3.39,0.633,98.252818,0.826,0.573304,0.001106,0.006073,0.019863,0.03881,0.049504,0.042446,0.028826,0.018617,0.011026,0.007422,0.006913,0.008777,0.012462,0.016642,0.020037,0.025622,0.034287,0.036374,0.023944,0.01059,0.003707,0.001108,-96.85676,-10.11044,-240.23776,-25.07734,1.442076,0.171388,0.212338,0.301339,0.532183,0.663329
Kanpur,2012/12/2,1.4889,1.5154,1.5394,1.5341,0.029363,0.030062,0.035667,0.037312,0.8028,0.754,0.7208,0.689343,0.611013,0.573077,0.071,0.164,0.477,0.073,3.272,0.646,98.178736,0.8367,0.563008,0.001214,0.007396,0.026235,0.051265,0.06101,0.049108,0.031952,0.019567,0.010468,0.006645,0.006868,0.010517,0.016021,0.020368,0.026291,0.03718,0.050738,0.050406,0.030377,0.012369,0.003868,0.000983,-117.02063,-10.85281,-244.87296,-22.71017,1.576161,0.19654,0.252049,0.354205,0.637983,0.866671
Kanpur,2012/12/2,1.5055,1.5175,1.5267,1.5258,0.028367,0.030064,0.034494,0.041099,0.8095,0.7653,0.712,0.69435,0.628578,0.595639,0.05,0.175,0.493,0.052,3.049,0.673,98.520024,0.8435,0.584127,0.000974,0.005006,0.015788,0.030424,0.039387,0.037053,0.027722,0.016743,0.009236,0.006527,0.006671,0.008854,0.012353,0.016193,0.021506,0.028482,0.033958,0.030705,0.018875,0.008413,0.002917,0.000808,-76.84671,-10.62452,-211.47022,-29.23703,1.712909,0.153849,0.18993,0.270835,0.478778,0.650079
Kanpur,2012/12/2,1.5076,1.522,1.535,1.525,0.024532,0.022482,0.023737,0.025836,0.84,0.8097,0.7737,0.677949,0.608327,0.578362,0.072,0.172,0.546,0.069,3.348,0.567,98.840717,0.8577,0.574641,0.00122,0.007686,0.027609,0.051236,0.057836,0.045887,0.030341,0.019386,0.0124,0.008955,0.008086,0.009207,0.012627,0.018337,0.026552,0.042004,0.058979,0.048069,0.022637,0.008931,0.003219,0.000941,-78.87223,-16.00868,-165.32332,-33.55564,1.804238,0.186836,0.239845,0.348035,0.645952,0.864694
Kanpur,2012/12/4,1.4709,1.5042,1.5298,1.522,0.023627,0.019299,0.021745,0.023778,0.8368,0.8054,0.7747,0.70262,0.635068,0.608995,0.052,0.168,0.503,0.089,3.226,0.638,98.593133,0.841,0.609947,0.000968,0.005533,0.019415,0.037555,0.042221,0.033405,0.023586,0.016124,0.009987,0.007029,0.007695,0.013124,0.021703,0.026476,0.031766,0.044403,0.062331,0.062129,0.035993,0.013462,0.003913,0.000973,-68.4948,-12.82828,-191.66471,-35.89657,1.722059,0.164764,0.2035,0.274066,0.46389,0.844831
Kanpur,2012/12/8,1.4646,1.505,1.5337,1.5339,0.024421,0.021055,0.023699,0.025887,0.8293,0.7956,0.7645,0.695794,0.621758,0.595277,0.07,0.163,0.5,0.098,2.999,0.637,98.624464,0.8372,0.595043,0.00134,0.007621,0.027843,0.055206,0.059183,0.04218,0.027604,0.018885,0.012785,0.009764,0.010866,0.016033,0.023884,0.031801,0.042086,0.057392,0.069441,0.057951,0.030879,0.012159,0.003839,0.000963,-80.89652,-13.81538,-177.60638,-30.33134,1.886044,0.21094,0.25793,0.348806,0.596668,1.13665
Kanpur,2012/12/10,1.5255,1.5361,1.5549,1.5471,0.035631,0.035537,0.037602,0.039088,0.7985,0.7698,0.7425,0.704479,0.644176,0.606608,0.099,0.189,0.491,0.115,2.955,0.678,98.735451,0.8204,0.593414,0.002162,0.007924,0.023499,0.049333,0.068906,0.074897,0.066947,0.041762,0.020835,0.014244,0.016084,0.022968,0.029944,0.034825,0.045186,0.062673,0.075547,0.065461,0.038486,0.016725,0.005804,0.001661,-195.68463,-2.34995,-248.11086,-2.97953,1.591667,0.348188,0.439859,0.604571,1.00085,1.489742
Kanpur,2012/12/10,1.4574,1.4839,1.5015,1.4974,0.02775,0.025218,0.026408,0.028566,0.8272,0.8041,0.7791,0.721878,0.655433,0.620333,0.116,0.2,0.55,0.103,3.104,0.608,97.680362,0.8348,0.607852,0.00186,0.008102,0.027422,0.060718,0.081028,0.077255,0.063574,0.051821,0.032609,0.017374,0.014122,0.019252,0.028523,0.034853,0.041692,0.057689,0.075281,0.064405,0.032902,0.012423,0.004458,0.001716,-170.09562,-11.11212,-225.88552,-14.7568,1.867476,0.336206,0.422138,0.583241,0.95879,1.494111
Kanpur,2012/12/10,1.4471,1.491,1.5153,1.5103,0.027458,0.025474,0.028642,0.029555,0.8258,0.7959,0.7731,0.715917,0.639772,0.602704,0.141,0.187,0.545,0.114,3.192,0.617,97.655349,0.8341,0.590051,0.002188,0.010918,0.041363,0.089798,0.100993,0.085675,0.073932,0.059316,0.032007,0.016535,0.013957,0.019201,0.029723,0.039782,0.049085,0.062268,0.075469,0.069467,0.042332,0.018224,0.006307,0.001886,-192.79047,-12.96643,-220.41726,-14.82452,2.306433,0.386549,0.493698,0.681472,1.114866,1.459873
Kanpur,2012/12/10,1.5074,1.5404,1.5568,1.5494,0.027965,0.021979,0.021482,0.022923,0.8525,0.8396,0.8167,0.703417,0.631235,0.599594,0.108,0.195,0.549,0.113,3.02,0.534,76.587319,0.8423,0.592842,0.001801,0.007445,0.02487,0.057912,0.085326,0.076461,0.052686,0.03847,0.026651,0.01814,0.014672,0.015488,0.021041,0.034595,0.060169,0.09238,0.094894,0.054803,0.022328,0.008749,0.003535,0.001393,-101.6794,-20.85439,-130.27303,-26.71893,2.375016,0.340866,0.430014,0.602183,0.995465,1.408946
Kanpur,2012/12/11,1.5295,1.5418,1.5555,1.5457,0.031934,0.029118,0.031649,0.033767,0.837,0.8098,0.7813,0.712467,0.650628,0.607966,0.164,0.203,0.463,0.162,2.962,0.658,98.516248,0.8405,0.587117,0.003227,0.010379,0.027266,0.057185,0.099009,0.141152,0.137939,0.083335,0.035643,0.019862,0.020231,0.029223,0.039365,0.047777,0.066062,0.099449,0.118249,0.086649,0.044555,0.02073,0.009034,0.003414,-271.53585,-12.44047,-198.14199,-9.07792,1.892584,0.582463,0.751759,1.057994,1.698565,1.620875
Kanpur,2012/12/11,1.523,1.5416,1.5572,1.5513,0.028719,0.024713,0.025629,0.028496,0.8513,0.8286,0.7998,0.715214,0.649818,0.606522,0.185,0.211,0.49,0.19,3.049,0.562,98.65015,0.8494,0.585279,0.003416,0.010854,0.027736,0.058445,0.109533,0.165393,0.148967,0.086431,0.038323,0.020855,0.019756,0.029854,0.047589,0.063242,0.084714,0.128689,0.160992,0.105349,0.041633,0.01603,0.007122,0.003414,-259.62749,-22.73359,-172.65905,-15.11843,1.976806,0.643952,0.824792,1.163472,1.863079,1.700046
Kanpur,2012/12/12,1.4933,1.5112,1.5216,1.5197,0.025382,0.023727,0.024335,0.029362,0.8588,0.8386,0.7996,0.725939,0.659362,0.614779,0.139,0.215,0.495,0.1,3.181,0.572,82.002715,0.8616,0.590462,0.002488,0.007565,0.020301,0.043478,0.080126,0.118444,0.108485,0.073019,0.034929,0.017257,0.012687,0.013526,0.018212,0.029758,0.050351,0.072053,0.076096,0.053996,0.027553,0.01223,0.005362,0.002418,-154.11804,-24.97668,-149.7803,-24.27369,1.56932,0.431605,0.54952,0.790346,1.28914,1.646662
Kanpur,2012/12/12,1.4624,1.4899,1.5055,1.5056,0.026011,0.024561,0.02496,0.030237,0.8484,0.8283,0.788,0.739309,0.665831,0.617167,0.145,0.215,0.477,0.109,3.112,0.555,94.028263,0.854,0.590604,0.002405,0.006804,0.018879,0.044686,0.085043,0.126002,0.118696,0.078084,0.033678,0.015382,0.011333,0.013621,0.021471,0.035867,0.058363,0.081549,0.084223,0.056093,0.026723,0.011519,0.005047,0.002291,-177.72118,-21.30384,-172.4862,-20.67631,1.605591,0.44028,0.558737,0.797249,1.2911,1.659312
Kanpur,2012/12/12,1.435,1.4826,1.5092,1.5115,0.026816,0.024025,0.025723,0.029526,0.8416,0.8135,0.7795,0.737938,0.650637,0.600029,0.123,0.199,0.48,0.103,3.455,0.595,98.488346,0.8428,0.575342,0.001811,0.005891,0.019693,0.053794,0.09189,0.10063,0.085289,0.053735,0.02325,0.010786,0.008533,0.011995,0.020793,0.031871,0.043295,0.056758,0.069902,0.06755,0.044359,0.020142,0.006909,0.001891,-150.83369,-18.8012,-189.18816,-23.58203,3.296388,0.347919,0.442576,0.621376,1.0068,1.642822
Kanpur,2012/12/13,1.5208,1.5373,1.5586,1.5499,0.02674,0.020644,0.020645,0.021243,0.8329,0.8163,0.7995,0.707749,0.650006,0.622963,0.083,0.182,0.5,0.202,3.265,0.659,98.737564,0.83,0.621803,0.001742,0.007803,0.022987,0.043809,0.061776,0.066399,0.047823,0.027606,0.017034,0.015899,0.022405,0.034979,0.046643,0.052915,0.064387,0.095703,0.137905,0.14424,0.090463,0.035327,0.009409,0.001795,-142.17092,-17.72235,-202.75602,-25.2746,1.46586,0.33865,0.410594,0.543927,0.886147,1.638616
Kanpur,2012/12/13,1.5238,1.5461,1.5683,1.5657,0.026489,0.020437,0.0199,0.020809,0.8419,0.8294,0.8126,0.709008,0.650935,0.625822,0.091,0.181,0.51,0.185,3.056,0.589,50.22543,0.8353,0.62342,0.001814,0.008395,0.027268,0.053967,0.068388,0.063884,0.048767,0.03407,0.021175,0.015148,0.016621,0.025981,0.040267,0.0538,0.073991,0.116503,0.160012,0.119835,0.0473,0.014554,0.004623,0.001598,-127.50384,-20.19691,-171.37703,-27.14653,1.752473,0.359896,0.435486,0.579522,0.941325,1.668207
Kanpur,2012/12/13,1.4827,1.5194,1.5501,1.5493,0.029033,0.02713,0.030617,0.030863,0.8008,0.7684,0.7504,0.70838,0.634574,0.603361,0.107,0.172,0.48,0.187,3.161,0.648,94.007083,0.8238,0.599518,0.001979,0.008596,0.030867,0.071504,0.093193,0.079543,0.050578,0.029664,0.018337,0.015872,0.020687,0.030984,0.04243,0.052728,0.068089,0.099241,0.132789,0.123028,0.071146,0.028137,0.008494,0.002051,-188.71452,-8.0159,-240.16991,-10.20154,2.023211,0.371497,0.455329,0.607367,1.010516,1.704318
Kanpur,2012/12/13,1.4698,1.515,1.5514,1.5501,0.030167,0.029085,0.033054,0.032692,0.7833,0.7515,0.7379,0.710484,0.641277,0.615886,0.111,0.169,0.504,0.222,3.158,0.655,92.696489,0.8077,0.617359,0.001553,0.010838,0.041026,0.080837,0.090795,0.072924,0.048457,0.030576,0.021124,0.019891,0.026256,0.037619,0.050248,0.063633,0.080469,0.111104,0.149234,0.150699,0.092297,0.034181,0.008415,0.001456,-211.71709,0.84824,-264.91653,1.06139,2.629561,0.407282,0.490384,0.632327,1.011497,1.685974
Kanpur,2012/12/14,1.476,1.4968,1.5148,1.5113,0.023934,0.023671,0.024559,0.02578,0.8487,0.8314,0.8106,0.726736,0.668352,0.630573,0.154,0.221,0.54,0.123,2.722,0.557,98.801803,0.8575,0.614002,0.002857,0.008755,0.024471,0.054949,0.089064,0.108449,0.1037,0.083298,0.050283,0.028401,0.022342,0.025685,0.034691,0.04736,0.067107,0.093946,0.093268,0.050557,0.018114,0.006337,0.002701,0.001466,-216.34822,-15.47887,-200.013,-14.31015,2.1342,0.499131,0.625464,0.851238,1.338117,2.22208
Kanpur,2012/12/31,1.5267,1.5493,1.5626,1.5572,0.024841,0.021888,0.021597,0.024258,0.85,0.839,0.813,0.704648,0.646537,0.6222,0.106,0.203,0.592,0.124,2.727,0.6,46.055827,0.8501,0.619457,0.002153,0.008858,0.027494,0.054452,0.071401,0.069407,0.053138,0.040146,0.02955,0.023401,0.022576,0.027712,0.038635,0.05448,0.072021,0.081776,0.073178,0.050163,0.027441,0.012346,0.004711,0.001599,-133.2998,-25.52809,-167.46573,-32.07117,1.341029,0.380027,0.46224,0.624531,1.002611,1.160427
Kanpur,2012/12/31,1.527,1.546,1.5604,1.5563,0.026856,0.024768,0.025,0.027161,0.8345,0.819,0.7971,0.705797,0.649358,0.623046,0.108,0.204,0.581,0.13,2.803,0.62,59.026046,0.8418,0.617284,0.002285,0.008764,0.02612,0.052196,0.072624,0.074013,0.055671,0.042296,0.031554,0.022352,0.020622,0.028812,0.044246,0.058121,0.067184,0.075976,0.077004,0.058296,0.033259,0.015831,0.00621,0.001876,-158.73964,-22.74612,-193.25417,-27.69178,1.395208,0.392114,0.477668,0.644163,1.031608,1.18584
Kanpur,2012/12/31,1.4867,1.522,1.5408,1.5357,0.030675,0.028069,0.02969,0.032467,0.8092,0.7884,0.7639,0.70736,0.645094,0.620418,0.114,0.183,0.533,0.143,2.488,0.67,96.67806,0.818,0.617628,0.001988,0.0107,0.03652,0.07011,0.081147,0.071533,0.056302,0.045406,0.032236,0.024086,0.025367,0.03609,0.051765,0.062225,0.070429,0.081474,0.080876,0.057258,0.029051,0.012288,0.005067,0.002189,-196.41837,-12.74687,-235.89006,-15.30844,1.861777,0.408435,0.4961,0.661022,1.043998,1.226616
Kanpur,2012/12/31,1.5308,1.5493,1.5685,1.5627,0.03826,0.035797,0.036889,0.040498,0.7873,0.7677,0.7374,0.704285,0.648724,0.621663,0.102,0.192,0.527,0.148,2.545,0.684,98.683571,0.7976,0.617669,0.002124,0.008837,0.0262,0.053092,0.072998,0.071239,0.055905,0.042972,0.030617,0.024912,0.028079,0.038697,0.050567,0.057795,0.066533,0.080799,0.086339,0.066233,0.034955,0.014168,0.00503,0.001664,-217.91777,-3.32783,-257.8206,-3.93718,2.159357,0.422195,0.508872,0.669808,1.049651,1.261301
Kanpur,2013/1/11,1.4819,1.498,1.5033,1.4997,0.022533,0.019945,0.02288,0.027932,0.8412,0.8037,0.7605,0.698874,0.634507,0.613969,0.071,0.161,0.455,0.094,2.366,0.73,90.55423,0.8545,0.614798,0.001396,0.008675,0.028884,0.048399,0.055363,0.054412,0.037214,0.020183,0.013358,0.013409,0.017129,0.024349,0.032748,0.035813,0.041262,0.052214,0.054897,0.037856,0.01898,0.008259,0.003196,0.001086,-93.32759,-17.62363,-182.05312,-34.37823,1.088537,0.22944,0.276589,0.385705,0.677993,0.912908
Kanpur,2013/1/11,1.4872,1.5046,1.5134,1.5113,0.025873,0.023324,0.026026,0.03176,0.8253,0.7873,0.7496,0.694616,0.629638,0.607824,0.076,0.17,0.515,0.088,2.583,0.699,97.906056,0.8382,0.607566,0.001541,0.008835,0.028737,0.051164,0.059255,0.052893,0.034985,0.021531,0.015292,0.014614,0.01711,0.022902,0.030661,0.035224,0.03692,0.045011,0.05161,0.04057,0.022123,0.010119,0.003886,0.00114,-114.30437,-16.70597,-217.08129,-31.72717,1.181598,0.237232,0.28603,0.397187,0.695177,0.924744
Kanpur,2013/1/11,1.4516,1.4921,1.5164,1.5114,0.025203,0.023436,0.028885,0.032702,0.8144,0.7631,0.7256,0.69024,0.606523,0.578678,0.067,0.156,0.482,0.073,2.97,0.697,97.963924,0.8339,0.581117,0.001142,0.007748,0.029516,0.055915,0.05739,0.042032,0.024064,0.013546,0.00935,0.008777,0.010384,0.014926,0.021365,0.02433,0.026394,0.033695,0.044593,0.043726,0.02701,0.011737,0.00403,0.00114,-92.9409,-13.76493,-232.68571,-34.4617,1.428876,0.17584,0.218121,0.300502,0.533269,0.991877
Kanpur,2013/1/25,1.5016,1.5132,1.5215,1.5133,0.024833,0.025686,0.030497,0.033493,0.8407,0.8014,0.7681,0.70202,0.633697,0.593206,0.083,0.196,0.527,0.049,2.886,0.648,98.968651,0.8648,0.574037,0.001671,0.006941,0.018012,0.035213,0.060819,0.071826,0.047863,0.029066,0.018902,0.012105,0.008811,0.010556,0.016409,0.0213,0.025186,0.028035,0.027606,0.021713,0.013885,0.007627,0.003538,0.001337,-127.59331,-17.33905,-218.47247,-29.68889,1.262799,0.231908,0.299981,0.434951,0.762357,0.829612
Kanpur,2013/2/3,1.5262,1.5293,1.5405,1.5225,0.022773,0.02288,0.027005,0.026279,0.8669,0.831,0.8147,0.702745,0.645687,0.603495,0.08,0.213,0.509,0.045,2.52,0.673,98.992277,0.8783,0.583368,0.001645,0.004612,0.011869,0.027206,0.050095,0.065306,0.059681,0.038909,0.019217,0.010807,0.010032,0.01416,0.021297,0.025666,0.024148,0.021329,0.018702,0.014785,0.009862,0.005775,0.003187,0.001716,-130.50111,-16.22795,-211.16327,-26.25838,1.725928,0.245998,0.328734,0.467282,0.781774,1.43912
Kanpur,2013/11/17,1.5165,1.5243,1.5337,1.5249,0.020479,0.02047,0.018048,0.018921,0.8608,0.8537,0.8338,0.69344,0.62617,0.586705,0.069,0.192,0.531,0.067,3.357,0.631,98.738027,0.883,0.574766,0.001315,0.005981,0.015585,0.030966,0.055194,0.061867,0.036737,0.019245,0.012587,0.010575,0.010438,0.011881,0.014835,0.019447,0.024484,0.0341,0.046083,0.045789,0.028553,0.012382,0.004373,0.001338,-93.01097,-22.8964,-184.73853,-45.47687,1.477291,0.194694,0.251862,0.372104,0.665081,1.009503
Kanpur,2013/11/17,1.5151,1.5266,1.5349,1.5253,0.01795,0.018326,0.016945,0.017745,0.8681,0.8556,0.8363,0.689125,0.623042,0.587047,0.064,0.178,0.48,0.071,3.064,0.666,98.825075,0.8909,0.577856,0.001311,0.006077,0.016861,0.033566,0.053413,0.054738,0.034844,0.018773,0.011672,0.009783,0.010097,0.011989,0.015154,0.019041,0.025264,0.038667,0.053499,0.045962,0.023536,0.009355,0.003334,0.001057,-76.98575,-21.55002,-160.54128,-44.93906,1.746924,0.186772,0.241292,0.355608,0.63422,0.969989
Kanpur,2013/11/18,1.5197,1.5252,1.5301,1.5197,0.022755,0.025434,0.022177,0.02009,0.8413,0.8405,0.8374,0.687719,0.620365,0.580449,0.096,0.202,0.607,0.052,3.236,0.601,99,0.8773,0.567191,0.001795,0.00758,0.022543,0.047328,0.06972,0.073006,0.051645,0.026311,0.016138,0.014679,0.014599,0.013018,0.014247,0.021154,0.027758,0.031232,0.030621,0.026085,0.018006,0.009795,0.004266,0.001503,-137.57403,-19.94691,-212.54073,-30.81637,1.330233,0.239435,0.317257,0.477415,0.860001,0.925148
Kanpur,2013/11/26,1.5461,1.555,1.5654,1.557,0.028475,0.02427,0.019891,0.018236,0.8063,0.808,0.8038,0.66961,0.619966,0.605303,0.039,0.147,0.471,0.089,3.123,0.68,94.148516,0.8276,0.611637,0.00128,0.007859,0.021598,0.030447,0.029836,0.02415,0.016138,0.009472,0.006439,0.006457,0.008794,0.013131,0.018264,0.023564,0.03189,0.047645,0.063595,0.058521,0.034311,0.013789,0.004095,0.00092,-79.06556,-11.86496,-250.68273,-37.61865,2.708216,0.137523,0.170448,0.237506,0.419667,1.213973
Kanpur,2013/11/26,1.5088,1.5149,1.5207,1.5082,0.026532,0.01995,0.016583,0.016022,0.8214,0.8167,0.8057,0.668631,0.620747,0.612994,0.054,0.151,0.531,0.098,3.248,0.62,98.844084,0.8262,0.625283,0.00117,0.011022,0.034222,0.043386,0.036682,0.027614,0.019385,0.012842,0.009004,0.008025,0.009395,0.012879,0.018655,0.026871,0.037359,0.055274,0.074207,0.067766,0.037186,0.013807,0.004025,0.000982,-66.28845,-13.4893,-183.9297,-37.4286,2.995205,0.153802,0.189827,0.267229,0.489625,1.311907
Kanpur,2013/11/27,1.5545,1.5373,1.5403,1.5289,0.029547,0.030072,0.024634,0.023026,0.8152,0.8115,0.8031,0.690599,0.629724,0.590965,0.069,0.174,0.409,0.097,2.95,0.746,99,0.8503,0.581254,0.001944,0.005146,0.013515,0.033185,0.063066,0.070874,0.041678,0.018766,0.012058,0.012284,0.013718,0.01493,0.01821,0.025185,0.036306,0.051093,0.062675,0.057706,0.036336,0.016292,0.005641,0.001573,-136.55383,-14.58792,-225.77311,-24.11913,2.248695,0.227903,0.296071,0.439068,0.804136,1.356949
